Title,Named-entity,Sentence
Germany,Walter Steinmeier,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,Olaf Scholz,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,Bundesrat,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,18 January 1871,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,9,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,November 1918,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,established_event3,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,Nazi,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,Germany,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,established_date3,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,March 1933,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,23,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,May 1949,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,October 1990,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,"357,022","Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,63rd,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,"137,847","Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,1.27,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,2015,"Infobox country conventional_long_name  Federal Republic of Germany common_name  Germany native_name   image_flag  Flag of Germany.svg image_coat  Coat of arms of Germany.svg national_anthem  ""Song of Germany"" image_map   map_caption  map caption location_color  dark green region  Europe region_color  dark grey subregion  the European Union subregion_color  light green   map_width  250px capital  Berlin coordinates   largest_city  capital languages_type  Official language languages  German demonym  German government_type  Federal parliamentary republic leader_title1  President leader_name1  Frank-Walter Steinmeier leader_title2  Chancellor leader_name2  Olaf Scholz legislature   upper_house  Bundesrat lower_house  Bundestag sovereignty_type  Formation established_event1   established_date1  18 January 1871 established_event2   established_date2  9 November 1918 established_event3  Nazi Germany established_date3  23 March 1933 established_event4   established_date4  23 May 1949 established_event5  Reunification established_date5  3 October 1990 area_km2  357,022 area_footnote   area_rank  63rd  area_sq_mi  137,847  percent_water  1.27 (2015)"
Germany,"83,190,556","population_estimate   83,190,556 population_estimate_year  2020 population_estimate_rank  18th population_density_km2  232 population_density_sq_mi  601  population_density_rank  58th GDP_PPP   GDP_PPP_rank  5th GDP_PPP_year  2021 GDP_PPP_per_capita   $56,956 GDP_PPP_per_capita_rank  15th GDP_nominal   $4.319 trillion GDP_nominal_rank  4th GDP_nominal_year  2021 GDP_nominal_per_capita   $51,860 GDP_nominal_per_capita_rank  15th Gini  29.7  Gini_year  2019 Gini_change  decrease Gini_ref   Gini_rank  HDI  0.947  HDI_year  2019 HDI_change  increase HDI_ref   HDI_rank  6th currency  Euro () currency_code  EUR time_zone  CET utc_offset  +1 utc_offset_DST  +2 time_zone_DST  CEST cctld  .de"
Germany,2020,"population_estimate   83,190,556 population_estimate_year  2020 population_estimate_rank  18th population_density_km2  232 population_density_sq_mi  601  population_density_rank  58th GDP_PPP   GDP_PPP_rank  5th GDP_PPP_year  2021 GDP_PPP_per_capita   $56,956 GDP_PPP_per_capita_rank  15th GDP_nominal   $4.319 trillion GDP_nominal_rank  4th GDP_nominal_year  2021 GDP_nominal_per_capita   $51,860 GDP_nominal_per_capita_rank  15th Gini  29.7  Gini_year  2019 Gini_change  decrease Gini_ref   Gini_rank  HDI  0.947  HDI_year  2019 HDI_change  increase HDI_ref   HDI_rank  6th currency  Euro () currency_code  EUR time_zone  CET utc_offset  +1 utc_offset_DST  +2 time_zone_DST  CEST cctld  .de"
Germany,232,"population_estimate   83,190,556 population_estimate_year  2020 population_estimate_rank  18th population_density_km2  232 population_density_sq_mi  601  population_density_rank  58th GDP_PPP   GDP_PPP_rank  5th GDP_PPP_year  2021 GDP_PPP_per_capita   $56,956 GDP_PPP_per_capita_rank  15th GDP_nominal   $4.319 trillion GDP_nominal_rank  4th GDP_nominal_year  2021 GDP_nominal_per_capita   $51,860 GDP_nominal_per_capita_rank  15th Gini  29.7  Gini_year  2019 Gini_change  decrease Gini_ref   Gini_rank  HDI  0.947  HDI_year  2019 HDI_change  increase HDI_ref   HDI_rank  6th currency  Euro () currency_code  EUR time_zone  CET utc_offset  +1 utc_offset_DST  +2 time_zone_DST  CEST cctld  .de"
