Title,Named-entity,Sentence
Shawn Mendes,second,"His second studio album Illuminate (2016) also debuted at number one in the US, with its singles ""Treat You Better"" and ""There's Nothing Holdin' Me Back"" reaching the top 10 in several countries."
Shawn Mendes,Illuminate,"His second studio album Illuminate (2016) also debuted at number one in the US, with its singles ""Treat You Better"" and ""There's Nothing Holdin' Me Back"" reaching the top 10 in several countries."
Shawn Mendes,2016,"His second studio album Illuminate (2016) also debuted at number one in the US, with its singles ""Treat You Better"" and ""There's Nothing Holdin' Me Back"" reaching the top 10 in several countries."
Shawn Mendes,number one,"His second studio album Illuminate (2016) also debuted at number one in the US, with its singles ""Treat You Better"" and ""There's Nothing Holdin' Me Back"" reaching the top 10 in several countries."
Shawn Mendes,US,"His second studio album Illuminate (2016) also debuted at number one in the US, with its singles ""Treat You Better"" and ""There's Nothing Holdin' Me Back"" reaching the top 10 in several countries."
Shawn Mendes,Treat You Better,"His second studio album Illuminate (2016) also debuted at number one in the US, with its singles ""Treat You Better"" and ""There's Nothing Holdin' Me Back"" reaching the top 10 in several countries."
Shawn Mendes,'s Nothing Holdin' Me Back,"His second studio album Illuminate (2016) also debuted at number one in the US, with its singles ""Treat You Better"" and ""There's Nothing Holdin' Me Back"" reaching the top 10 in several countries."
Shawn Mendes,10,"His second studio album Illuminate (2016) also debuted at number one in the US, with its singles ""Treat You Better"" and ""There's Nothing Holdin' Me Back"" reaching the top 10 in several countries."
Shawn Mendes,third,"His self-titled third studio album (2018) was supported by the lead single ""In My Blood""."
Shawn Mendes,2018,"His self-titled third studio album (2018) was supported by the lead single ""In My Blood""."
Shawn Mendes,one,The album's number one debut in the US made Mendes the third-youngest artist to achieve three number one albums.
Shawn Mendes,US,The album's number one debut in the US made Mendes the third-youngest artist to achieve three number one albums.
Shawn Mendes,Mendes,The album's number one debut in the US made Mendes the third-youngest artist to achieve three number one albums.
Shawn Mendes,third,The album's number one debut in the US made Mendes the third-youngest artist to achieve three number one albums.
Shawn Mendes,three,The album's number one debut in the US made Mendes the third-youngest artist to achieve three number one albums.
Shawn Mendes,one,The album's number one debut in the US made Mendes the third-youngest artist to achieve three number one albums.
Shawn Mendes,2019,"In 2019, he released the hit singles ""If I Can'If I Can't Have You"" and ""Seorita"", with the latter peaking atop the US Billboard Hot 100."
Shawn Mendes,Can'If,"In 2019, he released the hit singles ""If I Can'If I Can't Have You"" and ""Seorita"", with the latter peaking atop the US Billboard Hot 100."
Shawn Mendes,the US,"In 2019, he released the hit singles ""If I Can'If I Can't Have You"" and ""Seorita"", with the latter peaking atop the US Billboard Hot 100."
Shawn Mendes,100,"In 2019, he released the hit singles ""If I Can'If I Can't Have You"" and ""Seorita"", with the latter peaking atop the US Billboard Hot 100."
Shawn Mendes,fourth,"His fourth studio album, Wonder (2020), made Mendes the youngest male artist ever to top the Billboard 200 with four studio albums."
Shawn Mendes,2020,"His fourth studio album, Wonder (2020), made Mendes the youngest male artist ever to top the Billboard 200 with four studio albums."
Shawn Mendes,Mendes,"His fourth studio album, Wonder (2020), made Mendes the youngest male artist ever to top the Billboard 200 with four studio albums."
Shawn Mendes,Billboard,"His fourth studio album, Wonder (2020), made Mendes the youngest male artist ever to top the Billboard 200 with four studio albums."
Shawn Mendes,200,"His fourth studio album, Wonder (2020), made Mendes the youngest male artist ever to top the Billboard 200 with four studio albums."
Shawn Mendes,four,"His fourth studio album, Wonder (2020), made Mendes the youngest male artist ever to top the Billboard 200 with four studio albums."
Shawn Mendes,Mendes,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,13,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,10,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,MTV,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,eight,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,Juno Awards,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,eight,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,two,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,American Music Awards,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,three,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,a Grammy Award,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,one,"Among his accolades, Mendes has won 13 Society of Composers,SOCAN awards, 10 MTV Europe Music Awards, eight Juno Awards, eight iHeartRadio MMVAs, two American Music Awards, and received three nominations for a Grammy Award and one nomination for a Brit Award."
Shawn Mendes,2018,"In 2018, Time named Mendes as one of the 100 most influential people in the world on their annual list."
Shawn Mendes,Time,"In 2018, Time named Mendes as one of the 100 most influential people in the world on their annual list."
Shawn Mendes,Mendes,"In 2018, Time named Mendes as one of the 100 most influential people in the world on their annual list."
Shawn Mendes,100,"In 2018, Time named Mendes as one of the 100 most influential people in the world on their annual list."
Shawn Mendes,annual,"In 2018, Time named Mendes as one of the 100 most influential people in the world on their annual list."
Shawn Mendes,Shawn Peter Raul Mendes,"Early life and education Shawn Peter Raul Mendes was born and raised in Pickering, Ontario, to Karen Mendes (ne Rayment), a real estate agent, and Manuel Mendes, a businessman, who sells bar and restaurant supplies in Toronto."
Shawn Mendes,Pickering,"Early life and education Shawn Peter Raul Mendes was born and raised in Pickering, Ontario, to Karen Mendes (ne Rayment), a real estate agent, and Manuel Mendes, a businessman, who sells bar and restaurant supplies in Toronto."
Shawn Mendes,Ontario,"Early life and education Shawn Peter Raul Mendes was born and raised in Pickering, Ontario, to Karen Mendes (ne Rayment), a real estate agent, and Manuel Mendes, a businessman, who sells bar and restaurant supplies in Toronto."
Shawn Mendes,Karen Mendes,"Early life and education Shawn Peter Raul Mendes was born and raised in Pickering, Ontario, to Karen Mendes (ne Rayment), a real estate agent, and Manuel Mendes, a businessman, who sells bar and restaurant supplies in Toronto."
Shawn Mendes,Manuel Mendes,"Early life and education Shawn Peter Raul Mendes was born and raised in Pickering, Ontario, to Karen Mendes (ne Rayment), a real estate agent, and Manuel Mendes, a businessman, who sells bar and restaurant supplies in Toronto."
Shawn Mendes,Toronto,"Early life and education Shawn Peter Raul Mendes was born and raised in Pickering, Ontario, to Karen Mendes (ne Rayment), a real estate agent, and Manuel Mendes, a businessman, who sells bar and restaurant supplies in Toronto."
Shawn Mendes,Algarve,"His father is from Algarve, Portugal,Mendes graduated from Pine Ridge Secondary School in June 2016, Career  20132015: Handwritten Mendes learned to play guitar by watching YouTube tutorial videos at the age of 14 in 2012."
Shawn Mendes,Portugal,"His father is from Algarve, Portugal,Mendes graduated from Pine Ridge Secondary School in June 2016, Career  20132015: Handwritten Mendes learned to play guitar by watching YouTube tutorial videos at the age of 14 in 2012."
Shawn Mendes,Mendes,"His father is from Algarve, Portugal,Mendes graduated from Pine Ridge Secondary School in June 2016, Career  20132015: Handwritten Mendes learned to play guitar by watching YouTube tutorial videos at the age of 14 in 2012."
Shawn Mendes,Pine Ridge Secondary School,"His father is from Algarve, Portugal,Mendes graduated from Pine Ridge Secondary School in June 2016, Career  20132015: Handwritten Mendes learned to play guitar by watching YouTube tutorial videos at the age of 14 in 2012."
Shawn Mendes,June 2016,"His father is from Algarve, Portugal,Mendes graduated from Pine Ridge Secondary School in June 2016, Career  20132015: Handwritten Mendes learned to play guitar by watching YouTube tutorial videos at the age of 14 in 2012."
Shawn Mendes,20132015,"His father is from Algarve, Portugal,Mendes graduated from Pine Ridge Secondary School in June 2016, Career  20132015: Handwritten Mendes learned to play guitar by watching YouTube tutorial videos at the age of 14 in 2012."
Shawn Mendes,Mendes,"His father is from Algarve, Portugal,Mendes graduated from Pine Ridge Secondary School in June 2016, Career  20132015: Handwritten Mendes learned to play guitar by watching YouTube tutorial videos at the age of 14 in 2012."
Shawn Mendes,YouTube,"His father is from Algarve, Portugal,Mendes graduated from Pine Ridge Secondary School in June 2016, Career  20132015: Handwritten Mendes learned to play guitar by watching YouTube tutorial videos at the age of 14 in 2012."
Shawn Mendes,the age of 14 in 2012,"His father is from Algarve, Portugal,Mendes graduated from Pine Ridge Secondary School in June 2016, Career  20132015: Handwritten Mendes learned to play guitar by watching YouTube tutorial videos at the age of 14 in 2012."
Shawn Mendes,Andrew Gertler,"Artist manager Andrew Gertler discovered Mendes online in November 2013, bringing him to Island Records in January 2014."
Shawn Mendes,Mendes,"Artist manager Andrew Gertler discovered Mendes online in November 2013, bringing him to Island Records in January 2014."
Shawn Mendes,November 2013,"Artist manager Andrew Gertler discovered Mendes online in November 2013, bringing him to Island Records in January 2014."
Shawn Mendes,Island Records,"Artist manager Andrew Gertler discovered Mendes online in November 2013, bringing him to Island Records in January 2014."
Shawn Mendes,January 2014,"Artist manager Andrew Gertler discovered Mendes online in November 2013, bringing him to Island Records in January 2014."
Shawn Mendes,April,"In April, he won Ryan Seacrest's ""Best Cover Song"" contest with ""Say Something"" by A Great Big World."
Shawn Mendes,Ryan Seacrest's,"In April, he won Ryan Seacrest's ""Best Cover Song"" contest with ""Say Something"" by A Great Big World."
Shawn Mendes,Best Cover Song,"In April, he won Ryan Seacrest's ""Best Cover Song"" contest with ""Say Something"" by A Great Big World."
Shawn Mendes,A Great Big World,"In April, he won Ryan Seacrest's ""Best Cover Song"" contest with ""Say Something"" by A Great Big World."
Shawn Mendes,Island,"He officially signed to Island in May 2014.He released his first single ""Life of the Party"" on June 26, 2014.On"
Shawn Mendes,May 2014.He,"He officially signed to Island in May 2014.He released his first single ""Life of the Party"" on June 26, 2014.On"
Shawn Mendes,first,"He officially signed to Island in May 2014.He released his first single ""Life of the Party"" on June 26, 2014.On"
Shawn Mendes,Party,"He officially signed to Island in May 2014.He released his first single ""Life of the Party"" on June 26, 2014.On"
Shawn Mendes,June 26,"He officially signed to Island in May 2014.He released his first single ""Life of the Party"" on June 26, 2014.On"
Shawn Mendes,"April 14, 2015","April 14, 2015, Mendes released his full-length album Handwritten, which debuted at number one on the Billboard 200 chart with 119,000 equivalent album units, selling 106,000 copies in its first week and was certified platinum."
Shawn Mendes,Mendes,"April 14, 2015, Mendes released his full-length album Handwritten, which debuted at number one on the Billboard 200 chart with 119,000 equivalent album units, selling 106,000 copies in its first week and was certified platinum."
Shawn Mendes,number one,"April 14, 2015, Mendes released his full-length album Handwritten, which debuted at number one on the Billboard 200 chart with 119,000 equivalent album units, selling 106,000 copies in its first week and was certified platinum."
Shawn Mendes,Billboard,"April 14, 2015, Mendes released his full-length album Handwritten, which debuted at number one on the Billboard 200 chart with 119,000 equivalent album units, selling 106,000 copies in its first week and was certified platinum."
Shawn Mendes,200,"April 14, 2015, Mendes released his full-length album Handwritten, which debuted at number one on the Billboard 200 chart with 119,000 equivalent album units, selling 106,000 copies in its first week and was certified platinum."
Shawn Mendes,"119,000","April 14, 2015, Mendes released his full-length album Handwritten, which debuted at number one on the Billboard 200 chart with 119,000 equivalent album units, selling 106,000 copies in its first week and was certified platinum."
Shawn Mendes,"106,000","April 14, 2015, Mendes released his full-length album Handwritten, which debuted at number one on the Billboard 200 chart with 119,000 equivalent album units, selling 106,000 copies in its first week and was certified platinum."
Shawn Mendes,its first week,"April 14, 2015, Mendes released his full-length album Handwritten, which debuted at number one on the Billboard 200 chart with 119,000 equivalent album units, selling 106,000 copies in its first week and was certified platinum."
Shawn Mendes,Mendes,"Mendes was listed among Time 20162017: Illuminate On January 21, 2016, Mendes made his acting debut on The CW's The 100 third-season premiere."
Shawn Mendes,Time 20162017:,"Mendes was listed among Time 20162017: Illuminate On January 21, 2016, Mendes made his acting debut on The CW's The 100 third-season premiere."
Shawn Mendes,"January 21, 2016","Mendes was listed among Time 20162017: Illuminate On January 21, 2016, Mendes made his acting debut on The CW's The 100 third-season premiere."
Shawn Mendes,Mendes,"Mendes was listed among Time 20162017: Illuminate On January 21, 2016, Mendes made his acting debut on The CW's The 100 third-season premiere."
Shawn Mendes,CW,"Mendes was listed among Time 20162017: Illuminate On January 21, 2016, Mendes made his acting debut on The CW's The 100 third-season premiere."
Shawn Mendes,100,"Mendes was listed among Time 20162017: Illuminate On January 21, 2016, Mendes made his acting debut on The CW's The 100 third-season premiere."
Shawn Mendes,third-season,"Mendes was listed among Time 20162017: Illuminate On January 21, 2016, Mendes made his acting debut on The CW's The 100 third-season premiere."
Shawn Mendes,Mendes,"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,Treat You Better,"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,second,"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,June,"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,April 2017,"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,Mendes,"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,Illuminate World Tour,"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,Los Angeles',"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,Staples Center,"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,London,"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,The O2 Arena,"Mendes released ""Treat You Better"", the lead single from his second studio album, in June 2016.In April 2017, Mendes embarked on his Illuminate World Tour, which sold-out arenas around the world such as Los Angeles' Staples Center and London's The O2 Arena."
Shawn Mendes,more than 50 years ago,an unprecedented feat since the founding of the chart more than 50 years ago.
Shawn Mendes,Mendes,"Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,Time,"Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,30,"Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,Most Influential Teens,"Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,Shawn Mendes,"Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,"March 22, 2018","Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,Mendes,"Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,third,"Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,Mendes,"Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,YouTube,"Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,Casey Neistat,"Mendes was listed among Time's The 30 Most Influential Teens of 2016 20182019: Shawn Mendes On March 22, 2018, Mendes released the lead single ""In My Blood"" from his upcoming third studio album,To promote the album, Mendes embarked on his self-titled world tour in 2019.Mendes starred in a documentary directed by YouTube star Casey Neistat."
Shawn Mendes,YouTube,"The short film is part of YouTube's Artist Spotlight Story series, featuring an interview with Mendes and backstage and behind-the-scene footage of Mendes during one of his tours."
Shawn Mendes,Mendes,"The short film is part of YouTube's Artist Spotlight Story series, featuring an interview with Mendes and backstage and behind-the-scene footage of Mendes during one of his tours."
Shawn Mendes,Mendes,"The short film is part of YouTube's Artist Spotlight Story series, featuring an interview with Mendes and backstage and behind-the-scene footage of Mendes during one of his tours."
Shawn Mendes,one,"The short film is part of YouTube's Artist Spotlight Story series, featuring an interview with Mendes and backstage and behind-the-scene footage of Mendes during one of his tours."
Shawn Mendes,Mendes,"Ahead of the official release day, Mendes and Neistat held a previewing show of the film where selected fans of Mendes were invited for the event."
Shawn Mendes,Neistat,"Ahead of the official release day, Mendes and Neistat held a previewing show of the film where selected fans of Mendes were invited for the event."
Shawn Mendes,Mendes,"Ahead of the official release day, Mendes and Neistat held a previewing show of the film where selected fans of Mendes were invited for the event."
Shawn Mendes,Japan,"The remixed version of ""Lost in Japan"", by Russian-German DJ Zedd, was released on September 27.Mendes and Zac Brown Band were featured in an episode of the American TV program CMT Crossroads, a show that pairs a country musician with a musician from another genre."
Shawn Mendes,Russian,"The remixed version of ""Lost in Japan"", by Russian-German DJ Zedd, was released on September 27.Mendes and Zac Brown Band were featured in an episode of the American TV program CMT Crossroads, a show that pairs a country musician with a musician from another genre."
Shawn Mendes,DJ Zedd,"The remixed version of ""Lost in Japan"", by Russian-German DJ Zedd, was released on September 27.Mendes and Zac Brown Band were featured in an episode of the American TV program CMT Crossroads, a show that pairs a country musician with a musician from another genre."
Shawn Mendes,September 27.Mendes,"The remixed version of ""Lost in Japan"", by Russian-German DJ Zedd, was released on September 27.Mendes and Zac Brown Band were featured in an episode of the American TV program CMT Crossroads, a show that pairs a country musician with a musician from another genre."
Shawn Mendes,Zac Brown Band,"The remixed version of ""Lost in Japan"", by Russian-German DJ Zedd, was released on September 27.Mendes and Zac Brown Band were featured in an episode of the American TV program CMT Crossroads, a show that pairs a country musician with a musician from another genre."
Shawn Mendes,American,"The remixed version of ""Lost in Japan"", by Russian-German DJ Zedd, was released on September 27.Mendes and Zac Brown Band were featured in an episode of the American TV program CMT Crossroads, a show that pairs a country musician with a musician from another genre."
