Title,Named-entity,Sentence
George R. R. Martin,Nightflyers,"Another was the novella Nightflyers (1980), whose screen and television rights were purchased by Vista in 1984, which produced a 1987 film adaptation, Nightflyers, with a screenplay co-written by Martin."
George R. R. Martin,1980,"Another was the novella Nightflyers (1980), whose screen and television rights were purchased by Vista in 1984, which produced a 1987 film adaptation, Nightflyers, with a screenplay co-written by Martin."
George R. R. Martin,Vista,"Another was the novella Nightflyers (1980), whose screen and television rights were purchased by Vista in 1984, which produced a 1987 film adaptation, Nightflyers, with a screenplay co-written by Martin."
George R. R. Martin,1984,"Another was the novella Nightflyers (1980), whose screen and television rights were purchased by Vista in 1984, which produced a 1987 film adaptation, Nightflyers, with a screenplay co-written by Martin."
George R. R. Martin,1987,"Another was the novella Nightflyers (1980), whose screen and television rights were purchased by Vista in 1984, which produced a 1987 film adaptation, Nightflyers, with a screenplay co-written by Martin."
George R. R. Martin,Nightflyers,"Another was the novella Nightflyers (1980), whose screen and television rights were purchased by Vista in 1984, which produced a 1987 film adaptation, Nightflyers, with a screenplay co-written by Martin."
George R. R. Martin,Martin,"Another was the novella Nightflyers (1980), whose screen and television rights were purchased by Vista in 1984, which produced a 1987 film adaptation, Nightflyers, with a screenplay co-written by Martin."
George R. R. Martin,1982,"In 1982, Martin published a vampire novel titled Fevre Dream set in the 19th century on the Mississippi River."
George R. R. Martin,Martin,"In 1982, Martin published a vampire novel titled Fevre Dream set in the 19th century on the Mississippi River."
George R. R. Martin,Fevre Dream,"In 1982, Martin published a vampire novel titled Fevre Dream set in the 19th century on the Mississippi River."
George R. R. Martin,the 19th century,"In 1982, Martin published a vampire novel titled Fevre Dream set in the 19th century on the Mississippi River."
George R. R. Martin,the Mississippi River,"In 1982, Martin published a vampire novel titled Fevre Dream set in the 19th century on the Mississippi River."
George R. R. Martin,Fevre Dream,"Unlike traditional vampire novels, in Fevre Dream vampires are not supernatural creatures, but are rather a different species related to humans created by evolution with superhuman powers."
George R. R. Martin,Don D'Amassa,"Critic Don D'Amassa has praised Fevre Dream for its strong 19th century atmosphere and wrote: ""This is without question one of the greatest vampire novels of all time""."
George R. R. Martin,Fevre Dream,"Critic Don D'Amassa has praised Fevre Dream for its strong 19th century atmosphere and wrote: ""This is without question one of the greatest vampire novels of all time""."
George R. R. Martin,19th century,"Critic Don D'Amassa has praised Fevre Dream for its strong 19th century atmosphere and wrote: ""This is without question one of the greatest vampire novels of all time""."
George R. R. Martin,one,"Critic Don D'Amassa has praised Fevre Dream for its strong 19th century atmosphere and wrote: ""This is without question one of the greatest vampire novels of all time""."
George R. R. Martin,D'Amassa,"D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,Don,"D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,Martin,"D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,George,"D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,388,"D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,"St. James Guide to Horror, Ghost and","D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,David Pringle,"D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,Detroit,"D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,St. James Press,"D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,1997,"D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,390,"D'Amassa, Don ""Martin, George"" pages 388-390 from St. James Guide to Horror, Ghost and Gothic Writers edited by David Pringle, Detroit: St. James Press, 1997 page 390."
George R. R. Martin,Martin,"Martin followed up Fevre Dream with another horror novel, The Armageddon Rag (1983)."
George R. R. Martin,Fevre Dream,"Martin followed up Fevre Dream with another horror novel, The Armageddon Rag (1983)."
George R. R. Martin,The Armageddon Rag,"Martin followed up Fevre Dream with another horror novel, The Armageddon Rag (1983)."
George R. R. Martin,1983,"Martin followed up Fevre Dream with another horror novel, The Armageddon Rag (1983)."
George R. R. Martin,The Armageddon Rag,"The unexpected commercial failure of The Armageddon Rag ""essentially destroyed my career as a novelist at the time"", he recalled, and made him consider going into real estate instead."
George R. R. Martin,Game of Thrones',"[ This failure nearly made 'Game of Thrones' creator George R.R. Martin stop writing and go into real estate]In 1984, the new editor of Baen Books, Betsy Mitchell, called Martin to ask him if he had considered doing a collection of Haviland Tuf adventures."
George R. R. Martin,George R.R. Martin,"[ This failure nearly made 'Game of Thrones' creator George R.R. Martin stop writing and go into real estate]In 1984, the new editor of Baen Books, Betsy Mitchell, called Martin to ask him if he had considered doing a collection of Haviland Tuf adventures."
George R. R. Martin,1984,"[ This failure nearly made 'Game of Thrones' creator George R.R. Martin stop writing and go into real estate]In 1984, the new editor of Baen Books, Betsy Mitchell, called Martin to ask him if he had considered doing a collection of Haviland Tuf adventures."
George R. R. Martin,Baen Books,"[ This failure nearly made 'Game of Thrones' creator George R.R. Martin stop writing and go into real estate]In 1984, the new editor of Baen Books, Betsy Mitchell, called Martin to ask him if he had considered doing a collection of Haviland Tuf adventures."
George R. R. Martin,Betsy Mitchell,"[ This failure nearly made 'Game of Thrones' creator George R.R. Martin stop writing and go into real estate]In 1984, the new editor of Baen Books, Betsy Mitchell, called Martin to ask him if he had considered doing a collection of Haviland Tuf adventures."
George R. R. Martin,Martin,"[ This failure nearly made 'Game of Thrones' creator George R.R. Martin stop writing and go into real estate]In 1984, the new editor of Baen Books, Betsy Mitchell, called Martin to ask him if he had considered doing a collection of Haviland Tuf adventures."
George R. R. Martin,Haviland Tuf,"[ This failure nearly made 'Game of Thrones' creator George R.R. Martin stop writing and go into real estate]In 1984, the new editor of Baen Books, Betsy Mitchell, called Martin to ask him if he had considered doing a collection of Haviland Tuf adventures."
George R. R. Martin,Martin,"Martin, who had several favorite series characters like Solomon Kane, Elric, Nicholas van Rijn and Magnus Ridolph, had made an attempt to create such a character on his own in the 1970s with his Tuf stories."
George R. R. Martin,Solomon Kane,"Martin, who had several favorite series characters like Solomon Kane, Elric, Nicholas van Rijn and Magnus Ridolph, had made an attempt to create such a character on his own in the 1970s with his Tuf stories."
George R. R. Martin,Elric,"Martin, who had several favorite series characters like Solomon Kane, Elric, Nicholas van Rijn and Magnus Ridolph, had made an attempt to create such a character on his own in the 1970s with his Tuf stories."
George R. R. Martin,Nicholas van Rijn,"Martin, who had several favorite series characters like Solomon Kane, Elric, Nicholas van Rijn and Magnus Ridolph, had made an attempt to create such a character on his own in the 1970s with his Tuf stories."
George R. R. Martin,Magnus Ridolph,"Martin, who had several favorite series characters like Solomon Kane, Elric, Nicholas van Rijn and Magnus Ridolph, had made an attempt to create such a character on his own in the 1970s with his Tuf stories."
George R. R. Martin,the 1970s,"Martin, who had several favorite series characters like Solomon Kane, Elric, Nicholas van Rijn and Magnus Ridolph, had made an attempt to create such a character on his own in the 1970s with his Tuf stories."
George R. R. Martin,Tuf,"Martin, who had several favorite series characters like Solomon Kane, Elric, Nicholas van Rijn and Magnus Ridolph, had made an attempt to create such a character on his own in the 1970s with his Tuf stories."
George R. R. Martin,Black and White and Red All Over,"He was interested, but was too occupied with the writing of his next book, the never-completed novel Black and White and Red All Over, which occupied most of his writing time the same year."
George R. R. Martin,the same year,"He was interested, but was too occupied with the writing of his next book, the never-completed novel Black and White and Red All Over, which occupied most of his writing time the same year."
George R. R. Martin,The Armageddon Rag,"But after the failure of The Armageddon Rag, all editors rejected his upcoming novel, and desperate for money, he accepted Mitchell's offer and wrote some more Tuf stories which were collected in Tuf Voyaging, which sold well enough for Mitchell to suggest a sequel."
George R. R. Martin,Mitchell,"But after the failure of The Armageddon Rag, all editors rejected his upcoming novel, and desperate for money, he accepted Mitchell's offer and wrote some more Tuf stories which were collected in Tuf Voyaging, which sold well enough for Mitchell to suggest a sequel."
George R. R. Martin,Tuf,"But after the failure of The Armageddon Rag, all editors rejected his upcoming novel, and desperate for money, he accepted Mitchell's offer and wrote some more Tuf stories which were collected in Tuf Voyaging, which sold well enough for Mitchell to suggest a sequel."
George R. R. Martin,Tuf Voyaging,"But after the failure of The Armageddon Rag, all editors rejected his upcoming novel, and desperate for money, he accepted Mitchell's offer and wrote some more Tuf stories which were collected in Tuf Voyaging, which sold well enough for Mitchell to suggest a sequel."
George R. R. Martin,Mitchell,"But after the failure of The Armageddon Rag, all editors rejected his upcoming novel, and desperate for money, he accepted Mitchell's offer and wrote some more Tuf stories which were collected in Tuf Voyaging, which sold well enough for Mitchell to suggest a sequel."
George R. R. Martin,Martin,"Martin was willing and agreed to do it, but before he got started he got an offer from Hollywood, where producer Philip DeGuere Jr. wanted to adapt The Armageddon Rag into a film."
George R. R. Martin,Hollywood,"Martin was willing and agreed to do it, but before he got started he got an offer from Hollywood, where producer Philip DeGuere Jr. wanted to adapt The Armageddon Rag into a film."
George R. R. Martin,Philip DeGuere Jr.,"Martin was willing and agreed to do it, but before he got started he got an offer from Hollywood, where producer Philip DeGuere Jr. wanted to adapt The Armageddon Rag into a film."
George R. R. Martin,The Armageddon Rag,"Martin was willing and agreed to do it, but before he got started he got an offer from Hollywood, where producer Philip DeGuere Jr. wanted to adapt The Armageddon Rag into a film."
George R. R. Martin,The Twilight Zone,"The film adaptation did not happen, but they stayed in touch, and when DeGuere became the producer for the revival of The Twilight Zone, Martin was offered a job as a writer."
George R. R. Martin,Martin,"The film adaptation did not happen, but they stayed in touch, and when DeGuere became the producer for the revival of The Twilight Zone, Martin was offered a job as a writer."
George R. R. Martin,Hollywood,"Working for television paid a lot better than writing literature, so he decided to move to Hollywood to seek a new career."
George R. R. Martin,first,"At first he worked as staff writer for the show, and then as an executive story consultant."
George R. R. Martin,CBS,"After the CBS series was cancelled, Martin migrated over to the already-underway satirical science fiction series Max Headroom."
George R. R. Martin,Martin,"After the CBS series was cancelled, Martin migrated over to the already-underway satirical science fiction series Max Headroom."
George R. R. Martin,Max Headroom,"After the CBS series was cancelled, Martin migrated over to the already-underway satirical science fiction series Max Headroom."
George R. R. Martin,Ped Xing,"He worked on scripts and created the show's ""Ped Xing"" character."
George R. R. Martin,ABC,"However, before his scripts could go into production, the ABC show was cancelled in the middle of its second season."
George R. R. Martin,Martin,"Martin was hired as a writer-producer on the new dramatic fantasy series Beauty and the Beast; in 1989, he became the show's co-supervising producer and wrote 14 of its episodes."
George R. R. Martin,Beauty and the Beast,"Martin was hired as a writer-producer on the new dramatic fantasy series Beauty and the Beast; in 1989, he became the show's co-supervising producer and wrote 14 of its episodes."
George R. R. Martin,1989,"Martin was hired as a writer-producer on the new dramatic fantasy series Beauty and the Beast; in 1989, he became the show's co-supervising producer and wrote 14 of its episodes."
George R. R. Martin,14,"Martin was hired as a writer-producer on the new dramatic fantasy series Beauty and the Beast; in 1989, he became the show's co-supervising producer and wrote 14 of its episodes."
George R. R. Martin,1987,"In 1987, Martin published a collection of short horror stories in Portraits of His Children."
George R. R. Martin,Martin,"In 1987, Martin published a collection of short horror stories in Portraits of His Children."
George R. R. Martin,Martin,"During this same period, Martin continued working in print media as a book-series editor, this time overseeing the development of the multi-author Wild Cards book series, which takes place in a shared universe in which a small slice of"
George R. R. Martin,Wild Cards,"During this same period, Martin continued working in print media as a book-series editor, this time overseeing the development of the multi-author Wild Cards book series, which takes place in a shared universe in which a small slice of"
George R. R. Martin,postWorld War II,postWorld War II humanity gains superpowers after the release of an alien-engineered virus; new titles are published in the ongoing series from Tor Books.
George R. R. Martin,Tor Books,postWorld War II humanity gains superpowers after the release of an alien-engineered virus; new titles are published in the ongoing series from Tor Books.
George R. R. Martin,Second,"In Second Person, Martin ""gives a personal account of the close-knit role-playing game (RPG) culture that gave rise to his Wild Cards shared-world anthologies""."
George R. R. Martin,Martin,"In Second Person, Martin ""gives a personal account of the close-knit role-playing game (RPG) culture that gave rise to his Wild Cards shared-world anthologies""."
George R. R. Martin,Wild Cards,"In Second Person, Martin ""gives a personal account of the close-knit role-playing game (RPG) culture that gave rise to his Wild Cards shared-world anthologies""."
George R. R. Martin,August 2016,In August 2016 Martin announced that Universal Cable Productions had acquired the rights to adapt the Wild Cards novels into a television series.
George R. R. Martin,Martin,In August 2016 Martin announced that Universal Cable Productions had acquired the rights to adapt the Wild Cards novels into a television series.
George R. R. Martin,Universal Cable Productions,In August 2016 Martin announced that Universal Cable Productions had acquired the rights to adapt the Wild Cards novels into a television series.
George R. R. Martin,Wild Cards,In August 2016 Martin announced that Universal Cable Productions had acquired the rights to adapt the Wild Cards novels into a television series.
George R. R. Martin,Martin,"A Song of Ice and FireIn 1991, Martin briefly returned to writing novels."
George R. R. Martin,A Song of Ice and Fire,"His epic fantasy series, A Song of Ice and Fire, was inspired by the Wars of the Roses, The Accursed KingsHBO adaptationHBO Productions purchased the television rights for the A Song of Ice and Fire series in 2007 and began airing the fantasy series on their US premium cable channel on April 17, 2011."
George R. R. Martin,Productions,"His epic fantasy series, A Song of Ice and Fire, was inspired by the Wars of the Roses, The Accursed KingsHBO adaptationHBO Productions purchased the television rights for the A Song of Ice and Fire series in 2007 and began airing the fantasy series on their US premium cable channel on April 17, 2011."
George R. R. Martin,the A Song of Ice and Fire,"His epic fantasy series, A Song of Ice and Fire, was inspired by the Wars of the Roses, The Accursed KingsHBO adaptationHBO Productions purchased the television rights for the A Song of Ice and Fire series in 2007 and began airing the fantasy series on their US premium cable channel on April 17, 2011."
George R. R. Martin,2007,"His epic fantasy series, A Song of Ice and Fire, was inspired by the Wars of the Roses, The Accursed KingsHBO adaptationHBO Productions purchased the television rights for the A Song of Ice and Fire series in 2007 and began airing the fantasy series on their US premium cable channel on April 17, 2011."
George R. R. Martin,US,"His epic fantasy series, A Song of Ice and Fire, was inspired by the Wars of the Roses, The Accursed KingsHBO adaptationHBO Productions purchased the television rights for the A Song of Ice and Fire series in 2007 and began airing the fantasy series on their US premium cable channel on April 17, 2011."
George R. R. Martin,"April 17, 2011","His epic fantasy series, A Song of Ice and Fire, was inspired by the Wars of the Roses, The Accursed KingsHBO adaptationHBO Productions purchased the television rights for the A Song of Ice and Fire series in 2007 and began airing the fantasy series on their US premium cable channel on April 17, 2011."
George R. R. Martin,Game of Thrones,"Titled Game of Thrones, it ran weekly for ten episodes, each approximately an hour long."
George R. R. Martin,weekly,"Titled Game of Thrones, it ran weekly for ten episodes, each approximately an hour long."
George R. R. Martin,ten,"Titled Game of Thrones, it ran weekly for ten episodes, each approximately an hour long."
George R. R. Martin,each approximately an hour,"Titled Game of Thrones, it ran weekly for ten episodes, each approximately an hour long."
George R. R. Martin,HBO,"[ HBO greenlights Game of Thrones to series (pic)], The Hollywood Reporter, November 30, 2010"
George R. R. Martin,Game of Thrones,"[ HBO greenlights Game of Thrones to series (pic)], The Hollywood Reporter, November 30, 2010"
George R. R. Martin,Hollywood,"[ HBO greenlights Game of Thrones to series (pic)], The Hollywood Reporter, November 30, 2010"
George R. R. Martin,"November 30, 2010","[ HBO greenlights Game of Thrones to series (pic)], The Hollywood Reporter, November 30, 2010"
George R. R. Martin,A Dance With Dragons,"Although busy completing A Dance With Dragons and other projects, George R. R. Martin was heavily involved in the production of the television series adaptation of his books."
George R. R. Martin,George R. R. Martin,"Although busy completing A Dance With Dragons and other projects, George R. R. Martin was heavily involved in the production of the television series adaptation of his books."
George R. R. Martin,Martin,Martin's involvement included the selection of a production team and participation in scriptwriting; the opening credits list him as a co-executive producer of the series.
George R. R. Martin,first,The series was renewed shortly after the first episode aired.
George R. R. Martin,The first season,"The first season was nominated for 13 Emmy Awards, ultimately winning two: one for its opening title credits, and one for Peter Dinklage as Best Supporting Actor."
George R. R. Martin,13 Emmy Awards,"The first season was nominated for 13 Emmy Awards, ultimately winning two: one for its opening title credits, and one for Peter Dinklage as Best Supporting Actor."
George R. R. Martin,two,"The first season was nominated for 13 Emmy Awards, ultimately winning two: one for its opening title credits, and one for Peter Dinklage as Best Supporting Actor."
George R. R. Martin,one,"The first season was nominated for 13 Emmy Awards, ultimately winning two: one for its opening title credits, and one for Peter Dinklage as Best Supporting Actor."
George R. R. Martin,Peter Dinklage,"The first season was nominated for 13 Emmy Awards, ultimately winning two: one for its opening title credits, and one for Peter Dinklage as Best Supporting Actor."
George R. R. Martin,The first season,"The first season was also nominated for a 2012 Hugo Award, fantasy and science fiction's oldest award, presented by the World Science Fiction Society each year at the annual Worldcon; the show went on to win the 2012 Hugo for Best Dramatic Presentation, Long Form, at Chicon 7, the 70th World Science Fiction Convention."
George R. R. Martin,2012 Hugo Award,"The first season was also nominated for a 2012 Hugo Award, fantasy and science fiction's oldest award, presented by the World Science Fiction Society each year at the annual Worldcon; the show went on to win the 2012 Hugo for Best Dramatic Presentation, Long Form, at Chicon 7, the 70th World Science Fiction Convention."
George R. R. Martin,the World Science Fiction Society,"The first season was also nominated for a 2012 Hugo Award, fantasy and science fiction's oldest award, presented by the World Science Fiction Society each year at the annual Worldcon; the show went on to win the 2012 Hugo for Best Dramatic Presentation, Long Form, at Chicon 7, the 70th World Science Fiction Convention."
George R. R. Martin,annual,"The first season was also nominated for a 2012 Hugo Award, fantasy and science fiction's oldest award, presented by the World Science Fiction Society each year at the annual Worldcon; the show went on to win the 2012 Hugo for Best Dramatic Presentation, Long Form, at Chicon 7, the 70th World Science Fiction Convention."
George R. R. Martin,Worldcon,"The first season was also nominated for a 2012 Hugo Award, fantasy and science fiction's oldest award, presented by the World Science Fiction Society each year at the annual Worldcon; the show went on to win the 2012 Hugo for Best Dramatic Presentation, Long Form, at Chicon 7, the 70th World Science Fiction Convention."
George R. R. Martin,"Hugo for Best Dramatic Presentation, Long Form","The first season was also nominated for a 2012 Hugo Award, fantasy and science fiction's oldest award, presented by the World Science Fiction Society each year at the annual Worldcon; the show went on to win the 2012 Hugo for Best Dramatic Presentation, Long Form, at Chicon 7, the 70th World Science Fiction Convention."
George R. R. Martin,Chicon 7,"The first season was also nominated for a 2012 Hugo Award, fantasy and science fiction's oldest award, presented by the World Science Fiction Society each year at the annual Worldcon; the show went on to win the 2012 Hugo for Best Dramatic Presentation, Long Form, at Chicon 7, the 70th World Science Fiction Convention."
George R. R. Martin,70th,"The first season was also nominated for a 2012 Hugo Award, fantasy and science fiction's oldest award, presented by the World Science Fiction Society each year at the annual Worldcon; the show went on to win the 2012 Hugo for Best Dramatic Presentation, Long Form, at Chicon 7, the 70th World Science Fiction Convention."
George R. R. Martin,World Science Fiction Convention,"The first season was also nominated for a 2012 Hugo Award, fantasy and science fiction's oldest award, presented by the World Science Fiction Society each year at the annual Worldcon; the show went on to win the 2012 Hugo for Best Dramatic Presentation, Long Form, at Chicon 7, the 70th World Science Fiction Convention."
George R. R. Martin,Martin,"Martin took home one of the three Hugo Award trophies awarded in that collaborative category, the other two going to Game of Thrones show-runners David Benioff and D. B. Weiss."
George R. R. Martin,one,"Martin took home one of the three Hugo Award trophies awarded in that collaborative category, the other two going to Game of Thrones show-runners David Benioff and D. B. Weiss."
George R. R. Martin,three,"Martin took home one of the three Hugo Award trophies awarded in that collaborative category, the other two going to Game of Thrones show-runners David Benioff and D. B. Weiss."
George R. R. Martin,Hugo Award,"Martin took home one of the three Hugo Award trophies awarded in that collaborative category, the other two going to Game of Thrones show-runners David Benioff and D. B. Weiss."
George R. R. Martin,two,"Martin took home one of the three Hugo Award trophies awarded in that collaborative category, the other two going to Game of Thrones show-runners David Benioff and D. B. Weiss."
George R. R. Martin,Game of Thrones,"Martin took home one of the three Hugo Award trophies awarded in that collaborative category, the other two going to Game of Thrones show-runners David Benioff and D. B. Weiss."
George R. R. Martin,David Benioff,"Martin took home one of the three Hugo Award trophies awarded in that collaborative category, the other two going to Game of Thrones show-runners David Benioff and D. B. Weiss."
George R. R. Martin,D. B. Weiss,"Martin took home one of the three Hugo Award trophies awarded in that collaborative category, the other two going to Game of Thrones show-runners David Benioff and D. B. Weiss."
George R. R. Martin,The second season,"The second season, based on the second A Song of Ice and Fire novel A Clash of Kings, began airing on HBO in the US on April 1, 2012."
George R. R. Martin,A Song of Ice and Fire,"The second season, based on the second A Song of Ice and Fire novel A Clash of Kings, began airing on HBO in the US on April 1, 2012."
George R. R. Martin,A Clash of Kings,"The second season, based on the second A Song of Ice and Fire novel A Clash of Kings, began airing on HBO in the US on April 1, 2012."
George R. R. Martin,HBO,"The second season, based on the second A Song of Ice and Fire novel A Clash of Kings, began airing on HBO in the US on April 1, 2012."
George R. R. Martin,US,"The second season, based on the second A Song of Ice and Fire novel A Clash of Kings, began airing on HBO in the US on April 1, 2012."
George R. R. Martin,"April 1, 2012","The second season, based on the second A Song of Ice and Fire novel A Clash of Kings, began airing on HBO in the US on April 1, 2012."
George R. R. Martin,The second season,"The second season was nominated for 12 Emmy Awards, including another Supporting Actor nomination for Dinklage."
George R. R. Martin,12 Emmy Awards,"The second season was nominated for 12 Emmy Awards, including another Supporting Actor nomination for Dinklage."
George R. R. Martin,Dinklage,"The second season was nominated for 12 Emmy Awards, including another Supporting Actor nomination for Dinklage."
George R. R. Martin,six,"It went on to win six of those Emmys in the Technical Arts categories, which were awarded the week before the regular televised 2012 awards show."
George R. R. Martin,the week,"It went on to win six of those Emmys in the Technical Arts categories, which were awarded the week before the regular televised 2012 awards show."
George R. R. Martin,2012,"It went on to win six of those Emmys in the Technical Arts categories, which were awarded the week before the regular televised 2012 awards show."
George R. R. Martin,second-season,"The second-season episode ""Blackwater"", written by Martin, was nominated the following year for the 2013 Hugo Award in the Best Dramatic Presentation, Short Form category; that episode went on to win the Hugo Award at LoneStarCon 3, the 71st World Science Fiction Convention."
George R. R. Martin,Blackwater,"The second-season episode ""Blackwater"", written by Martin, was nominated the following year for the 2013 Hugo Award in the Best Dramatic Presentation, Short Form category; that episode went on to win the Hugo Award at LoneStarCon 3, the 71st World Science Fiction Convention."
George R. R. Martin,Martin,"The second-season episode ""Blackwater"", written by Martin, was nominated the following year for the 2013 Hugo Award in the Best Dramatic Presentation, Short Form category; that episode went on to win the Hugo Award at LoneStarCon 3, the 71st World Science Fiction Convention."
George R. R. Martin,the following year,"The second-season episode ""Blackwater"", written by Martin, was nominated the following year for the 2013 Hugo Award in the Best Dramatic Presentation, Short Form category; that episode went on to win the Hugo Award at LoneStarCon 3, the 71st World Science Fiction Convention."
George R. R. Martin,2013,"The second-season episode ""Blackwater"", written by Martin, was nominated the following year for the 2013 Hugo Award in the Best Dramatic Presentation, Short Form category; that episode went on to win the Hugo Award at LoneStarCon 3, the 71st World Science Fiction Convention."
George R. R. Martin,Hugo Award,"The second-season episode ""Blackwater"", written by Martin, was nominated the following year for the 2013 Hugo Award in the Best Dramatic Presentation, Short Form category; that episode went on to win the Hugo Award at LoneStarCon 3, the 71st World Science Fiction Convention."
George R. R. Martin,the Hugo Award,"The second-season episode ""Blackwater"", written by Martin, was nominated the following year for the 2013 Hugo Award in the Best Dramatic Presentation, Short Form category; that episode went on to win the Hugo Award at LoneStarCon 3, the 71st World Science Fiction Convention."
George R. R. Martin,71st,"The second-season episode ""Blackwater"", written by Martin, was nominated the following year for the 2013 Hugo Award in the Best Dramatic Presentation, Short Form category; that episode went on to win the Hugo Award at LoneStarCon 3, the 71st World Science Fiction Convention."
George R. R. Martin,World Science Fiction Convention,"The second-season episode ""Blackwater"", written by Martin, was nominated the following year for the 2013 Hugo Award in the Best Dramatic Presentation, Short Form category; that episode went on to win the Hugo Award at LoneStarCon 3, the 71st World Science Fiction Convention."
George R. R. Martin,Martin,"In addition to Martin, show-runners Benioff and Weiss (who contributed several scenes to the final screenplay) and episode director Neil Marshal (who expanded the scope of the episode on set) received Hugo statuettes."
George R. R. Martin,Benioff,"In addition to Martin, show-runners Benioff and Weiss (who contributed several scenes to the final screenplay) and episode director Neil Marshal (who expanded the scope of the episode on set) received Hugo statuettes."
George R. R. Martin,Weiss,"In addition to Martin, show-runners Benioff and Weiss (who contributed several scenes to the final screenplay) and episode director Neil Marshal (who expanded the scope of the episode on set) received Hugo statuettes."
George R. R. Martin,Neil Marshal,"In addition to Martin, show-runners Benioff and Weiss (who contributed several scenes to the final screenplay) and episode director Neil Marshal (who expanded the scope of the episode on set) received Hugo statuettes."
George R. R. Martin,Hugo,"In addition to Martin, show-runners Benioff and Weiss (who contributed several scenes to the final screenplay) and episode director Neil Marshal (who expanded the scope of the episode on set) received Hugo statuettes."
George R. R. Martin,Seasons 5,"Seasons 5 and 6 each won a dozen Emmy Awards, including Outstanding Drama Series."
George R. R. Martin,6,"Seasons 5 and 6 each won a dozen Emmy Awards, including Outstanding Drama Series."
George R. R. Martin,Emmy Awards,"Seasons 5 and 6 each won a dozen Emmy Awards, including Outstanding Drama Series."
George R. R. Martin,Outstanding Drama Series,"Seasons 5 and 6 each won a dozen Emmy Awards, including Outstanding Drama Series."
George R. R. Martin,the end of 2016,"By the end of 2016, all seasons up to season 6 (which premiered on April 24, 2016) had been aired on HBO and all seasons had been released on DVD and/or Blu-rayFor season 8, in November 2016, President of Programming Casey Bloys indicated that he had had preliminary discussions about a prequel spinoff to the Game of Thrones series with Martin."
George R. R. Martin,all seasons up to season 6,"By the end of 2016, all seasons up to season 6 (which premiered on April 24, 2016) had been aired on HBO and all seasons had been released on DVD and/or Blu-rayFor season 8, in November 2016, President of Programming Casey Bloys indicated that he had had preliminary discussions about a prequel spinoff to the Game of Thrones series with Martin."
George R. R. Martin,"April 24, 2016","By the end of 2016, all seasons up to season 6 (which premiered on April 24, 2016) had been aired on HBO and all seasons had been released on DVD and/or Blu-rayFor season 8, in November 2016, President of Programming Casey Bloys indicated that he had had preliminary discussions about a prequel spinoff to the Game of Thrones series with Martin."
George R. R. Martin,HBO,"By the end of 2016, all seasons up to season 6 (which premiered on April 24, 2016) had been aired on HBO and all seasons had been released on DVD and/or Blu-rayFor season 8, in November 2016, President of Programming Casey Bloys indicated that he had had preliminary discussions about a prequel spinoff to the Game of Thrones series with Martin."
George R. R. Martin,all seasons,"By the end of 2016, all seasons up to season 6 (which premiered on April 24, 2016) had been aired on HBO and all seasons had been released on DVD and/or Blu-rayFor season 8, in November 2016, President of Programming Casey Bloys indicated that he had had preliminary discussions about a prequel spinoff to the Game of Thrones series with Martin."
George R. R. Martin,Blu-rayFor,"By the end of 2016, all seasons up to season 6 (which premiered on April 24, 2016) had been aired on HBO and all seasons had been released on DVD and/or Blu-rayFor season 8, in November 2016, President of Programming Casey Bloys indicated that he had had preliminary discussions about a prequel spinoff to the Game of Thrones series with Martin."
George R. R. Martin,season 8,"By the end of 2016, all seasons up to season 6 (which premiered on April 24, 2016) had been aired on HBO and all seasons had been released on DVD and/or Blu-rayFor season 8, in November 2016, President of Programming Casey Bloys indicated that he had had preliminary discussions about a prequel spinoff to the Game of Thrones series with Martin."
