Title,Named-entity,Sentence
Selena Gomez,first,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,Breakthrough,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,Disney,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,Selena Gomez,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,SceneGomez,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,Disney Channel,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,Hannah,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,Montana,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,2007,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,the second season,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,Wizards of Waverly Place,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,Gomez,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,the Disney Channel special Studio DC,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,Disney,"Career beginningsGomez first gained an interest in pursuing a career in entertainment watching her mother prepare for stage productions.20072012: Breakthrough with Disney and Selena Gomez & the SceneGomez was given a recurring role on the Disney Channel series Hannah Montana in 2007 as pop star Mikayla..While working on the second season of Wizards of Waverly Place, Gomez appeared on the Disney Channel special Studio DC: Almost Live alongside other Disney stars."
Selena Gomez,age 16,"At age 16, Gomez signed a record deal with Hollywood Records, which had already signed both Cyrus and Lovato."
Selena Gomez,Gomez,"At age 16, Gomez signed a record deal with Hollywood Records, which had already signed both Cyrus and Lovato."
Selena Gomez,Hollywood Records,"At age 16, Gomez signed a record deal with Hollywood Records, which had already signed both Cyrus and Lovato."
Selena Gomez,Cyrus,"At age 16, Gomez signed a record deal with Hollywood Records, which had already signed both Cyrus and Lovato."
Selena Gomez,Lovato,"At age 16, Gomez signed a record deal with Hollywood Records, which had already signed both Cyrus and Lovato."
Selena Gomez,Gomez,but Gomez would later executive produce a television adaptation of Thirteen Reasons Why.
Selena Gomez,Thirteen,but Gomez would later executive produce a television adaptation of Thirteen Reasons Why.
Selena Gomez,Gomez,"Gomez continued to enjoy mainstream success throughout the following year, appearing as Alex Russo in a crossover episode of the Disney Channel series The Suite Life on Deck."
Selena Gomez,the following year,"Gomez continued to enjoy mainstream success throughout the following year, appearing as Alex Russo in a crossover episode of the Disney Channel series The Suite Life on Deck."
Selena Gomez,Alex Russo,"Gomez continued to enjoy mainstream success throughout the following year, appearing as Alex Russo in a crossover episode of the Disney Channel series The Suite Life on Deck."
Selena Gomez,the Disney Channel,"Gomez continued to enjoy mainstream success throughout the following year, appearing as Alex Russo in a crossover episode of the Disney Channel series The Suite Life on Deck."
Selena Gomez,The Suite Life on Deck,"Gomez continued to enjoy mainstream success throughout the following year, appearing as Alex Russo in a crossover episode of the Disney Channel series The Suite Life on Deck."
Selena Gomez,Gomez,"Hoping to cross over into the music industry, Gomez formed the pop rock band Selena Gomez & the Scene through her record deal with Hollywood Records."
Selena Gomez,Selena Gomez,"Hoping to cross over into the music industry, Gomez formed the pop rock band Selena Gomez & the Scene through her record deal with Hollywood Records."
Selena Gomez,Hollywood Records,"Hoping to cross over into the music industry, Gomez formed the pop rock band Selena Gomez & the Scene through her record deal with Hollywood Records."
Selena Gomez,Selena Gomez,"Selena Gomez & the Scene released their second studio album A Year Without Rain that same year,In 2011, Gomez starred in the film Monte Carlo as Grace, a teenager ""mistaken for a socialite while on a trip to Paris"".20122014:"
Selena Gomez,second,"Selena Gomez & the Scene released their second studio album A Year Without Rain that same year,In 2011, Gomez starred in the film Monte Carlo as Grace, a teenager ""mistaken for a socialite while on a trip to Paris"".20122014:"
Selena Gomez,A Year Without Rain,"Selena Gomez & the Scene released their second studio album A Year Without Rain that same year,In 2011, Gomez starred in the film Monte Carlo as Grace, a teenager ""mistaken for a socialite while on a trip to Paris"".20122014:"
Selena Gomez,same year,"Selena Gomez & the Scene released their second studio album A Year Without Rain that same year,In 2011, Gomez starred in the film Monte Carlo as Grace, a teenager ""mistaken for a socialite while on a trip to Paris"".20122014:"
Selena Gomez,2011,"Selena Gomez & the Scene released their second studio album A Year Without Rain that same year,In 2011, Gomez starred in the film Monte Carlo as Grace, a teenager ""mistaken for a socialite while on a trip to Paris"".20122014:"
Selena Gomez,Gomez,"Selena Gomez & the Scene released their second studio album A Year Without Rain that same year,In 2011, Gomez starred in the film Monte Carlo as Grace, a teenager ""mistaken for a socialite while on a trip to Paris"".20122014:"
Selena Gomez,Monte Carlo,"Selena Gomez & the Scene released their second studio album A Year Without Rain that same year,In 2011, Gomez starred in the film Monte Carlo as Grace, a teenager ""mistaken for a socialite while on a trip to Paris"".20122014:"
Selena Gomez,Grace,"Selena Gomez & the Scene released their second studio album A Year Without Rain that same year,In 2011, Gomez starred in the film Monte Carlo as Grace, a teenager ""mistaken for a socialite while on a trip to Paris"".20122014:"
Selena Gomez,January 2012,"Stars Dance and filmsGomez confirmed in January 2012 that she would be taking a break from music, placing Selena Gomez & the Scene on hiatus."
Selena Gomez,Selena Gomez,"Stars Dance and filmsGomez confirmed in January 2012 that she would be taking a break from music, placing Selena Gomez & the Scene on hiatus."
Selena Gomez,Gomez,"Despite earlier claims that she would be taking a break from music, Gomez confirmed in October 2012 that she was working on new material."
Selena Gomez,October 2012,"Despite earlier claims that she would be taking a break from music, Gomez confirmed in October 2012 that she was working on new material."
Selena Gomez,Gomez,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,Stars Dance Tour,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,August 14,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,2013.In April of that year,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,Gomez,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,second,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,Gomez,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,I Want You to Know,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,second,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,February 23,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,2015.Gomez,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,second,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,Revival,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,October 9,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,2015.Gomez,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,2016,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,May 6.Following,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,Gomez,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,Standalone,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,13,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,"February 4, 2017","Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,Instagram,"Gomez began her Stars Dance Tour on August 14, 2013.In April of that year, it was reported that Gomez had fired her mother and stepfather as her managers, who had served in those roles since the beginning of her career.20152016: Revival While working on her second studio album, Gomez collaborated with Zedd on ""I Want You to Know"", released as the lead single from his second album on February 23, 2015.Gomez released her second studio album, Revival, on October 9, 2015.Gomez embarked on her worldwide Revival Tour (2016) on May 6.Following the cancelation of her tour, Gomez rechecked into rehab to focus on her mental health and was noticeably absent from social media.20172019: Standalone releases and 13 Reasons WhyOn February 4, 2017, she posted a snippet of a new song on her Instagram stories."
Selena Gomez,Gomez,Gomez served as executive producer for the series adaptation of the novel Thirteen Reasons Why.
Selena Gomez,Thirteen Reasons Why,Gomez served as executive producer for the series adaptation of the novel Thirteen Reasons Why.
Selena Gomez,May 5,"On May 5, 2017 Gomez launched a countdown on her official website ending on May 18, leading to speculation about the release of a new single."
Selena Gomez,Gomez,"On May 5, 2017 Gomez launched a countdown on her official website ending on May 18, leading to speculation about the release of a new single."
Selena Gomez,May 18,"On May 5, 2017 Gomez launched a countdown on her official website ending on May 18, leading to speculation about the release of a new single."
Selena Gomez,"May 10, 2018","On May 10, 2018, Gomez released a new single from the 13 Reasons Why Season 2 Soundtrack, titled ""Back to You"".2020present:"
Selena Gomez,Gomez,"On May 10, 2018, Gomez released a new single from the 13 Reasons Why Season 2 Soundtrack, titled ""Back to You"".2020present:"
Selena Gomez,Season 2 Soundtrack,"On May 10, 2018, Gomez released a new single from the 13 Reasons Why Season 2 Soundtrack, titled ""Back to You"".2020present:"
Selena Gomez,"Back to You"".2020present","On May 10, 2018, Gomez released a new single from the 13 Reasons Why Season 2 Soundtrack, titled ""Back to You"".2020present:"
Selena Gomez,"October 23, 2019","Rare, Revelacin and Only Murders in the BuildingOn October 23, 2019, Gomez released ""Lose You to Love Me"" as the lead single from her third studio album Rare."
Selena Gomez,Gomez,"Rare, Revelacin and Only Murders in the BuildingOn October 23, 2019, Gomez released ""Lose You to Love Me"" as the lead single from her third studio album Rare."
Selena Gomez,Lose You to Love Me,"Rare, Revelacin and Only Murders in the BuildingOn October 23, 2019, Gomez released ""Lose You to Love Me"" as the lead single from her third studio album Rare."
Selena Gomez,third,"Rare, Revelacin and Only Murders in the BuildingOn October 23, 2019, Gomez released ""Lose You to Love Me"" as the lead single from her third studio album Rare."
Selena Gomez,Rare,"Rare, Revelacin and Only Murders in the BuildingOn October 23, 2019, Gomez released ""Lose You to Love Me"" as the lead single from her third studio album Rare."
Selena Gomez,June,"In June, Gomez was featured in a remix of Trevor Daniel's song, ""Past Life""."
Selena Gomez,Gomez,"In June, Gomez was featured in a remix of Trevor Daniel's song, ""Past Life""."
Selena Gomez,Trevor Daniel's,"In June, Gomez was featured in a remix of Trevor Daniel's song, ""Past Life""."
Selena Gomez,"Past Life""","In June, Gomez was featured in a remix of Trevor Daniel's song, ""Past Life""."
Selena Gomez,November 2020,"In November 2020, Gomez was announced as executive producer and star of the Elgin James-directed biographical film In the Shadow of the Mountain, based on the memoir of Silvia Vasquez-Lavado, the first openly gay woman to complete the Seven Summits."
Selena Gomez,Gomez,"In November 2020, Gomez was announced as executive producer and star of the Elgin James-directed biographical film In the Shadow of the Mountain, based on the memoir of Silvia Vasquez-Lavado, the first openly gay woman to complete the Seven Summits."
Selena Gomez,Elgin,"In November 2020, Gomez was announced as executive producer and star of the Elgin James-directed biographical film In the Shadow of the Mountain, based on the memoir of Silvia Vasquez-Lavado, the first openly gay woman to complete the Seven Summits."
Selena Gomez,In the Shadow of the Mountain,"In November 2020, Gomez was announced as executive producer and star of the Elgin James-directed biographical film In the Shadow of the Mountain, based on the memoir of Silvia Vasquez-Lavado, the first openly gay woman to complete the Seven Summits."
Selena Gomez,Silvia Vasquez-Lavado,"In November 2020, Gomez was announced as executive producer and star of the Elgin James-directed biographical film In the Shadow of the Mountain, based on the memoir of Silvia Vasquez-Lavado, the first openly gay woman to complete the Seven Summits."
Selena Gomez,first,"In November 2020, Gomez was announced as executive producer and star of the Elgin James-directed biographical film In the Shadow of the Mountain, based on the memoir of Silvia Vasquez-Lavado, the first openly gay woman to complete the Seven Summits."
Selena Gomez,Gomez,"Gomez collaborated with Colombian singer Camilo in a song titled ""999"", which was released on August 27, 2021.ArtistryMusical styleGomez is described as a pop artist with a mezzo-soprano vocal range."
Selena Gomez,Colombian,"Gomez collaborated with Colombian singer Camilo in a song titled ""999"", which was released on August 27, 2021.ArtistryMusical styleGomez is described as a pop artist with a mezzo-soprano vocal range."
Selena Gomez,Camilo,"Gomez collaborated with Colombian singer Camilo in a song titled ""999"", which was released on August 27, 2021.ArtistryMusical styleGomez is described as a pop artist with a mezzo-soprano vocal range."
Selena Gomez,999,"Gomez collaborated with Colombian singer Camilo in a song titled ""999"", which was released on August 27, 2021.ArtistryMusical styleGomez is described as a pop artist with a mezzo-soprano vocal range."
Selena Gomez,August 27,"Gomez collaborated with Colombian singer Camilo in a song titled ""999"", which was released on August 27, 2021.ArtistryMusical styleGomez is described as a pop artist with a mezzo-soprano vocal range."
Selena Gomez,The Heart Wants What It Wants,"Her work is primarily characterised as dance-popSources:     Her songs ""The Heart Wants What It Wants"" and ""Good for You"" have been described as ""minimalistic"" and ""grown-up"",Sources:    InfluencesEarly in her career, Gomez cited Bruno Mars as an influence for ""his style of music, his style in general, the way he performs, the way he carries himself""."
Selena Gomez,Gomez,"Her work is primarily characterised as dance-popSources:     Her songs ""The Heart Wants What It Wants"" and ""Good for You"" have been described as ""minimalistic"" and ""grown-up"",Sources:    InfluencesEarly in her career, Gomez cited Bruno Mars as an influence for ""his style of music, his style in general, the way he performs, the way he carries himself""."
Selena Gomez,Bruno Mars,"Her work is primarily characterised as dance-popSources:     Her songs ""The Heart Wants What It Wants"" and ""Good for You"" have been described as ""minimalistic"" and ""grown-up"",Sources:    InfluencesEarly in her career, Gomez cited Bruno Mars as an influence for ""his style of music, his style in general, the way he performs, the way he carries himself""."
Selena Gomez,2009,"Products and endorsementsIn 2009, Gomez was part of Sears's back-to-school fashion campaign and featured in television commercials."
Selena Gomez,Gomez,"Products and endorsementsIn 2009, Gomez was part of Sears's back-to-school fashion campaign and featured in television commercials."
Selena Gomez,Sears,"Products and endorsementsIn 2009, Gomez was part of Sears's back-to-school fashion campaign and featured in television commercials."
Selena Gomez,2010,"From 2010 to 2014, Gomez worked with retailer Kmart to release her own clothing line, Dream Out Loud by Selena Gomez."
