Title,Named-entity,Sentence
India,Boro Dogri,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Gujarati Hindi,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Kashmiri Kokborok,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Konkani,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Marathi Mizo,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Nepali,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Sanskrit,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Santali Sindhi,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Indian,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Nath Kovind,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,leader_name2            Venkaiah Naidu,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Narendra Modi,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Birla,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,Lok Sabha,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,the United Kingdom,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,August 1947,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,26 January 1950,"Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,"3,287,263","Delhi (metropolitan area) official_languages       regional_languages      collapsible listtitlestyle  background:transparent;text-align:left;title  State level and hlist Assamese Bengali Boro Dogri Gujarati Hindi Kannada Kashmiri Kokborok Konkani Maithili Malayalam Manipuri Marathi Mizo Nepali Odia Punjabi Sanskrit Santali Sindhi Tamil Telugu Urdu  languages_type          Native languages languages               447 languages demonym                 Indian government_type         Federal parliamentary constitutional republic leader_title1           President leader_name1            Ram Nath Kovind leader_title2           Vice President leader_name2            Venkaiah Naidu leader_title3           Prime Minister leader_name3            Narendra Modi leader_title4           Chief Justice leader_name4            N. V. Ramana leader_title5           Lok Sabha Speaker leader_name5            Om Birla legislature             Parliament upper_house             Rajya Sabha lower_house             Lok Sabha sovereignty_type        Independence sovereignty_note        from the United Kingdom established_event1      Dominion established_date1       15 August 1947 established_event2      Republic established_date2       26 January 1950 area_km2                3,287,263"
India,7th,"area_footnote            area_rank               7th area_sq_mi              1,269,346 percent_water           9.6 population_estimate      population_census       1,210,854,977 population_estimate_year   population_estimate_rank  2nd population_census_year  2011 population_census_rank  2nd population_density_km2   population_density_sq_mi   population_density_rank  19th GDP_PPP                  GDP_PPP_year            2022 GDP_PPP_rank            3rd GDP_PPP_per_capita       $8,358 GDP_PPP_per_capita_rank  128th GDP_nominal              GDP_nominal_year        2022 GDP_nominal_rank        6th GDP_nominal_per_capita   $2,342 GDP_nominal_per_capita_rank  144th Gini                    35.7  Gini_year               2011 Gini_change              Gini_ref                 Gini_rank               98th HDI                     0.645  HDI_year                2019  HDI_change              increase  HDI_ref                  HDI_rank                 currency                Indian rupee () currency_code           INR time_zone               IST utc_offset              +05:30 utc_offset_DST           DST_note                DST is not observed time_zone_DST            date_format             ubl  drives_on               left calling_code            +91 cctld                   .in (.others) englishmotto""Truth Alone Triumphs"" religion_year           2011 religion                ubl 79.8% Hinduism 14.2% Islam 2.3% Christianity 1.7% Sikhism 0.7% Buddhism 0.4% Jainism 0.23% Unaffiliated 0.65% Others  official_website         today                    iso3166code             INIndia), China, Nepal, and Bhutan to the north; and Bangladesh and Myanmar to the east."
India,"1,269,346","area_footnote            area_rank               7th area_sq_mi              1,269,346 percent_water           9.6 population_estimate      population_census       1,210,854,977 population_estimate_year   population_estimate_rank  2nd population_census_year  2011 population_census_rank  2nd population_density_km2   population_density_sq_mi   population_density_rank  19th GDP_PPP                  GDP_PPP_year            2022 GDP_PPP_rank            3rd GDP_PPP_per_capita       $8,358 GDP_PPP_per_capita_rank  128th GDP_nominal              GDP_nominal_year        2022 GDP_nominal_rank        6th GDP_nominal_per_capita   $2,342 GDP_nominal_per_capita_rank  144th Gini                    35.7  Gini_year               2011 Gini_change              Gini_ref                 Gini_rank               98th HDI                     0.645  HDI_year                2019  HDI_change              increase  HDI_ref                  HDI_rank                 currency                Indian rupee () currency_code           INR time_zone               IST utc_offset              +05:30 utc_offset_DST           DST_note                DST is not observed time_zone_DST            date_format             ubl  drives_on               left calling_code            +91 cctld                   .in (.others) englishmotto""Truth Alone Triumphs"" religion_year           2011 religion                ubl 79.8% Hinduism 14.2% Islam 2.3% Christianity 1.7% Sikhism 0.7% Buddhism 0.4% Jainism 0.23% Unaffiliated 0.65% Others  official_website         today                    iso3166code             INIndia), China, Nepal, and Bhutan to the north; and Bangladesh and Myanmar to the east."
India,"9.6 population_estimate      population_census       1,210,854,977","area_footnote            area_rank               7th area_sq_mi              1,269,346 percent_water           9.6 population_estimate      population_census       1,210,854,977 population_estimate_year   population_estimate_rank  2nd population_census_year  2011 population_census_rank  2nd population_density_km2   population_density_sq_mi   population_density_rank  19th GDP_PPP                  GDP_PPP_year            2022 GDP_PPP_rank            3rd GDP_PPP_per_capita       $8,358 GDP_PPP_per_capita_rank  128th GDP_nominal              GDP_nominal_year        2022 GDP_nominal_rank        6th GDP_nominal_per_capita   $2,342 GDP_nominal_per_capita_rank  144th Gini                    35.7  Gini_year               2011 Gini_change              Gini_ref                 Gini_rank               98th HDI                     0.645  HDI_year                2019  HDI_change              increase  HDI_ref                  HDI_rank                 currency                Indian rupee () currency_code           INR time_zone               IST utc_offset              +05:30 utc_offset_DST           DST_note                DST is not observed time_zone_DST            date_format             ubl  drives_on               left calling_code            +91 cctld                   .in (.others) englishmotto""Truth Alone Triumphs"" religion_year           2011 religion                ubl 79.8% Hinduism 14.2% Islam 2.3% Christianity 1.7% Sikhism 0.7% Buddhism 0.4% Jainism 0.23% Unaffiliated 0.65% Others  official_website         today                    iso3166code             INIndia), China, Nepal, and Bhutan to the north; and Bangladesh and Myanmar to the east."
India,2nd population_census_year,"area_footnote            area_rank               7th area_sq_mi              1,269,346 percent_water           9.6 population_estimate      population_census       1,210,854,977 population_estimate_year   population_estimate_rank  2nd population_census_year  2011 population_census_rank  2nd population_density_km2   population_density_sq_mi   population_density_rank  19th GDP_PPP                  GDP_PPP_year            2022 GDP_PPP_rank            3rd GDP_PPP_per_capita       $8,358 GDP_PPP_per_capita_rank  128th GDP_nominal              GDP_nominal_year        2022 GDP_nominal_rank        6th GDP_nominal_per_capita   $2,342 GDP_nominal_per_capita_rank  144th Gini                    35.7  Gini_year               2011 Gini_change              Gini_ref                 Gini_rank               98th HDI                     0.645  HDI_year                2019  HDI_change              increase  HDI_ref                  HDI_rank                 currency                Indian rupee () currency_code           INR time_zone               IST utc_offset              +05:30 utc_offset_DST           DST_note                DST is not observed time_zone_DST            date_format             ubl  drives_on               left calling_code            +91 cctld                   .in (.others) englishmotto""Truth Alone Triumphs"" religion_year           2011 religion                ubl 79.8% Hinduism 14.2% Islam 2.3% Christianity 1.7% Sikhism 0.7% Buddhism 0.4% Jainism 0.23% Unaffiliated 0.65% Others  official_website         today                    iso3166code             INIndia), China, Nepal, and Bhutan to the north; and Bangladesh and Myanmar to the east."
India,2011,"area_footnote            area_rank               7th area_sq_mi              1,269,346 percent_water           9.6 population_estimate      population_census       1,210,854,977 population_estimate_year   population_estimate_rank  2nd population_census_year  2011 population_census_rank  2nd population_density_km2   population_density_sq_mi   population_density_rank  19th GDP_PPP                  GDP_PPP_year            2022 GDP_PPP_rank            3rd GDP_PPP_per_capita       $8,358 GDP_PPP_per_capita_rank  128th GDP_nominal              GDP_nominal_year        2022 GDP_nominal_rank        6th GDP_nominal_per_capita   $2,342 GDP_nominal_per_capita_rank  144th Gini                    35.7  Gini_year               2011 Gini_change              Gini_ref                 Gini_rank               98th HDI                     0.645  HDI_year                2019  HDI_change              increase  HDI_ref                  HDI_rank                 currency                Indian rupee () currency_code           INR time_zone               IST utc_offset              +05:30 utc_offset_DST           DST_note                DST is not observed time_zone_DST            date_format             ubl  drives_on               left calling_code            +91 cctld                   .in (.others) englishmotto""Truth Alone Triumphs"" religion_year           2011 religion                ubl 79.8% Hinduism 14.2% Islam 2.3% Christianity 1.7% Sikhism 0.7% Buddhism 0.4% Jainism 0.23% Unaffiliated 0.65% Others  official_website         today                    iso3166code             INIndia), China, Nepal, and Bhutan to the north; and Bangladesh and Myanmar to the east."
