Title,Named-entity,Frequency
India,Rajasthan,1
India,2018,1
India,nearly 80%,1
India,the International Monetary Fund (IMF,1
India,2021,2
India,3.04trillion,1
India,sixth,1
India,around $10.219trillion,1
India,522-million,1
India,7.5%,1
India,several years,1
India,"2007,Driven",1
India,308,1
India,1991,2
India,"1,380",1
India,2010,3
India,"an estimated US$1,730",1
India,2016,2
India,"2,313",1
India,2022,1
India,Asian,1
India,Malaysia,1
India,Philippines,1
India,500,1
India,Bangalore,3
India,the 1980s,1
India,PricewaterhouseCoopers,1
India,PwC,1
India,the United States,1
India,2045.According,1
India,the Worldwide Cost of Living Report,1
India,2017,2
India,the Economist Intelligence Unit,1
India,EIU,1
India,more than 400,1
India,160,1
India,5th,3
India,Chennai,1
India,8th,1
India,1.2 billion,1
India,6.5%,1
India,26%,1
India,"20092010,The",1
India,3000,1
India,"10,500",1
India,50%60%,1
India,Energy India's,1
India,300 gigawatts,1
India,42 gigawatts,1
India,34332433890).jpg,1
India,another day,1
India,2006,2
India,Eight years later,1
India,three years,1
India,the World Health Organization,1
India,recent decades,1
India,the World Bank's,1
India,1.25,1
India,Walk Free Foundation,1
India,1.4%,1
India,3.2,1
India,180,3
India,South Asian,1
India,Families.caption1,1
India,South AsiaWith,1
India,70 years71.5 years,1
India,68.7 years,1
India,Indo-Indo-Aryan,1
India,about 74%,1
India,Dravidian,1
India,24%,1
India,Austroasiatic,1
India,Sino-Sino-Tibetan,1
India,one,1
India,79.80%,1
India,14.23%,1
India,2.30%,1
India,1.72%,1
India,0.70%,1
India,0.36%,1
India,Eurasia,1
India,the first millenium,1
India,Buddhist,4
India,East,1
India,South-East Asia,1
India,Rowland,1
India,185198,1
India,252,1
India,385466,1
India,Thousands,1
India,the Indus Valley Civilization,1
India,"The ""Pashupati",1
India,Mohenjo-daro,1
India,192829,1
India,"Sanchi, Sarnath",1
India,Amaravati,1
India,the Ajanta Caves,1
India,Gupta,1
India,Bhutesvara Yakshis Mathura,1
India,2nd century,1
India,CE,1
India,Bhutesvara Yakshis,1
India,Mathura,1
India,DT5237,1
India,27804449706,1
India,trimurti,1
India,"Shiva, File:Shiva",1
India,Nataraja,1
India,Tamil Nadu,2
India,10th,1
India,11th century,1
India,Prince Khurram,2
India,Ajmer,2
India,Mewar,1
India,Jahangir,1
India,the Mewar Campaign,1
India,Balchand,1
India,Kangra,2
India,Krishna Fluting,1
India,Milkmaids,1
India,17751785,1
India,Indo-Islamic,1
India,South Indian,3
India,the Nobel Prize in Literature,1
India,Hindustani,1
India,Carnatic,1
India,Theatre,1
India,1959,1
India,more than two decades,1
India,Society Traditional Indian,1
India,thousands,1
India,1947,2
India,Ganesh Chaturthi,1
India,Thai Pongal,1
India,Durga Puja,1
India,Bakr-Id,1
India,Christmas,1
India,Vaisakhi,1
India,about 73%,1
India,81%,1
India,65%,1
India,1981,1
India,41%,1
India,53%,1
India,29%,1
India,18%,1
India,27% and 9%,1
India,1921,1
India,7%,1
India,12% and 2%,1
India,1891,1
India,5%,1
India,9%,1
India,"1%,The",1
India,360,1
India,Varanasi,1
India,15563170660,1
India,Cropped.jpg,1
India,Paltan,1
India,Bazaar.jpg,1
India,Shalwar,1
India,1300,1
India,the Mughal Empire,2
India,1525,1
India,the last 50 years,1
India,Odia Mutton Curry,1
India,Mansha Tarkari,1
India,Odisha,1
India,Thali Cropped.jpg,1
India,vegetarian,1
India,thali,1
India,the last millennium,1
India,Persia,1
India,Rice,1
India,Punjabi,1
India,Muslims,1
India,Central Asiadates,1
India,the 1950s,1
India,Filles,1
India,Jaura,1
India,Jaora,1
India,kabaddi,1
India,kho kho,1
India,pehlwani,1
India,gilli-danda,1
India,Kalarippayattu,1
India,marma adi,1
India,ODI Cricket,1
India,1983,1
India,eight,1
India,the summer,1
India,Davis Cup,1
India,the early 2010s,1
India,567,1
India,1951 and,1
India,1982,1
India,Asian Games,1
India,1987,1
India,Cricket World Cup,1
India,2003,1
India,Afro-Asian Games,1
India,the 2006 ICC Champions Trophy,1
India,World Badminton Championships,1
India,Men'2010 Hockey World Cup,1
India,Commonwealth Games,1
India,FIFA U-17 World Cup,1
India,annually,1
India,the Maharashtra Open,1
India,the Mumbai Marathon,1
India,the Delhi Half Marathon,1
India,the Indian Masters,1
India,Formula,1
India,late 2011,1
India,2014,1
India,"Francis, ed",1
India,The Cambridge Encyclopedia of India,1
India,Wikipedia,3
India,Government of India,1
India,The World Factbook,1
India,Central Intelligence Agency,1
India,BBC News,1
India,International FuturesNavboxestitleRelated topicslist1,1
